,room_id,room_type,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude
23787,9248829,Entire home/apt,4.5,4.0,1.0,39.0,,38.709838,-9.150654
23788,5760938,Entire home/apt,0.0,2.0,1.0,31.0,,38.710535,-9.149254
23789,5957511,Entire home/apt,4.5,6.0,2.0,39.0,,38.709862,-9.149196
23790,1814164,Entire home/apt,4.0,2.0,1.0,39.0,,38.707286,-9.154108
23791,11825126,Entire home/apt,4.0,4.0,1.0,39.0,,38.709985,-9.153436
23792,7391694,Entire home/apt,4.0,4.0,0.0,39.0,,38.70976,-9.152149
23793,13957259,Entire home/apt,5.0,4.0,1.0,41.0,,38.708972,-9.15564
23794,1841554,Entire home/apt,4.5,3.0,1.0,39.0,,38.707689,-9.154351
23795,5169428,Entire home/apt,5.0,4.0,0.0,41.0,,38.709911,-9.149853
23796,12364360,Entire home/apt,5.0,7.0,6.0,28.0,,38.709627,-9.144867
23797,9788273,Entire home/apt,3.0,16.0,5.0,14.0,,38.724634,-9.148684
23798,14037892,Entire home/apt,0.0,5.0,1.0,39.0,,38.715712,-9.153364
23799,13443387,Entire home/apt,4.0,2.0,1.0,33.0,,38.712039,-9.158826
23800,3923144,Entire home/apt,4.5,3.0,0.0,38.0,,38.715036,-9.153737
23801,7291302,Entire home/apt,4.5,2.0,0.0,39.0,,38.720561,-9.158769
23802,12309589,Entire home/apt,0.0,2.0,1.0,39.0,,38.714877,-9.15213
23803,16599980,Entire home/apt,0.0,3.0,2.0,39.0,,38.714163,-9.149589
23804,1424288,Entire home/apt,4.5,2.0,1.0,33.0,,38.717246,-9.15405
23805,17681911,Entire home/apt,0.0,4.0,1.0,41.0,,38.714437,-9.153447
23806,3348595,Entire home/apt,0.0,4.0,1.0,33.0,,38.714172,-9.151924
23807,995865,Entire home/apt,4.0,2.0,1.0,33.0,,38.716672,-9.153848
23808,15550101,Entire home/apt,0.0,3.0,0.0,40.0,,38.719039,-9.158806
23809,608769,Entire home/apt,4.5,4.0,1.0,39.0,,38.715431,-9.157247
23810,739340,Entire home/apt,4.0,2.0,1.0,33.0,,38.716937,-9.15008
23811,10606931,Entire home/apt,4.5,3.0,1.0,39.0,,38.715376,-9.153353
23812,11560550,Entire home/apt,4.5,2.0,1.0,36.0,,38.718796,-9.15912
23813,7976045,Entire home/apt,0.0,2.0,0.0,39.0,,38.713316,-9.14714
23814,17007889,Entire home/apt,0.0,4.0,2.0,36.0,,38.713158,-9.146445
23815,13931810,Entire home/apt,4.5,4.0,1.0,36.0,,38.70978,-9.145426
23816,16866221,Entire home/apt,0.0,2.0,1.0,39.0,,38.711795,-9.146088
23817,9108667,Entire home/apt,5.0,2.0,1.0,37.0,,38.711599,-9.14645
23818,2157082,Entire home/apt,4.5,4.0,1.0,39.0,,38.712956,-9.144407
23819,3790993,Entire home/apt,4.5,3.0,2.0,39.0,,38.71386,-9.145147
23820,9281333,Entire home/apt,4.5,2.0,1.0,28.0,,38.710005,-9.144436
23821,15721226,Entire home/apt,4.0,2.0,1.0,39.0,,38.713759,-9.14551
23822,13074192,Entire home/apt,3.0,4.0,1.0,40.0,,38.713491,-9.14361
23823,2465551,Entire home/apt,4.0,2.0,0.0,30.0,,38.712578,-9.151161
23824,6448891,Entire home/apt,4.5,2.0,1.0,39.0,,38.710558,-9.149715
23825,851559,Entire home/apt,4.5,2.0,1.0,41.0,,38.711061,-9.149484
23826,600482,Entire home/apt,4.0,4.0,1.0,39.0,,38.710036,-9.14829
23827,14029106,Entire home/apt,4.5,3.0,1.0,41.0,,38.712623,-9.152327
23828,6504387,Entire home/apt,4.5,6.0,2.0,41.0,,38.712985,-9.143869
23829,10826570,Entire home/apt,4.5,2.0,1.0,33.0,,38.714365,-9.152076
23830,1946199,Entire home/apt,4.5,4.0,0.0,39.0,,38.70888,-9.149525
23831,16868763,Entire home/apt,0.0,2.0,1.0,39.0,,38.712436,-9.146375
23832,11392761,Entire home/apt,4.5,2.0,1.0,39.0,,38.708657,-9.152119
23833,14184737,Entire home/apt,0.0,3.0,1.0,33.0,,38.710375,-9.150702
23834,16024697,Entire home/apt,5.0,2.0,0.0,33.0,,38.710999,-9.14835
23835,3912132,Entire home/apt,4.5,5.0,2.0,41.0,,38.708682,-9.146508
23836,17552261,Entire home/apt,0.0,6.0,2.0,33.0,,38.710803,-9.15227
23837,16868891,Entire home/apt,0.0,2.0,1.0,39.0,,38.712203,-9.145388
23838,1114715,Entire home/apt,4.0,4.0,1.0,39.0,,38.709841,-9.142858
23839,7146309,Entire home/apt,5.0,5.0,2.0,32.0,,38.709562,-9.148645
23840,5957510,Entire home/apt,4.5,5.0,2.0,39.0,,38.716553,-9.144115
23841,14819132,Entire home/apt,4.0,5.0,2.0,39.0,,38.709636,-9.14993
23842,2465571,Entire home/apt,4.0,4.0,1.0,41.0,,38.711976,-9.150046
23843,5056562,Entire home/apt,5.0,4.0,1.0,39.0,,38.774586,-9.152971
23844,2325282,Entire home/apt,4.5,4.0,2.0,39.0,,38.756181,-9.135036
23845,9267474,Entire home/apt,4.5,4.0,2.0,33.0,,38.774838,-9.150361
23846,8967980,Entire home/apt,0.0,3.0,1.0,30.0,,38.780089,-9.149127
23847,17121169,Entire home/apt,0.0,4.0,1.0,33.0,,38.765772,-9.116708
23848,2995311,Entire home/apt,4.5,2.0,0.0,40.0,,38.770263,-9.1039
23849,12802343,Entire home/apt,5.0,3.0,1.0,36.0,,38.767235,-9.128699
23850,17118397,Entire home/apt,5.0,4.0,1.0,33.0,,38.765537,-9.116512
23851,13672962,Entire home/apt,5.0,2.0,0.0,39.0,,38.774559,-9.105006
23852,4464812,Entire home/apt,4.5,4.0,1.0,33.0,,38.715943,-9.137819
23853,1919246,Entire home/apt,0.0,2.0,1.0,29.0,,38.729858,-9.164081
23854,16284669,Entire home/apt,5.0,2.0,1.0,41.0,,38.708169,-9.149944
23855,13125854,Entire home/apt,5.0,2.0,1.0,36.0,,38.727328,-9.132422
23856,12354345,Entire home/apt,4.5,2.0,0.0,39.0,,38.704975,-9.166122
23857,3731635,Entire home/apt,4.5,4.0,2.0,39.0,,38.7145,-9.123681
23858,12001030,Entire home/apt,4.5,4.0,1.0,31.0,,38.718505,-9.149942
23859,6721821,Entire home/apt,4.5,8.0,3.0,28.0,,38.726282,-9.132784
23860,4610714,Entire home/apt,4.5,3.0,2.0,37.0,,38.709365,-9.147479
23861,17817802,Entire home/apt,0.0,2.0,1.0,33.0,,38.714043,-9.12978
23862,14167408,Entire home/apt,0.0,6.0,2.0,33.0,,38.760593,-9.189693
23863,3921520,Entire home/apt,4.5,2.0,1.0,39.0,,38.713286,-9.125546
23864,7575334,Entire home/apt,4.5,2.0,1.0,33.0,,38.710245,-9.150678
23865,6988815,Entire home/apt,5.0,2.0,1.0,28.0,,38.727538,-9.13001
23866,9573206,Entire home/apt,4.5,3.0,1.0,39.0,,38.712081,-9.151548
23867,10279921,Entire home/apt,0.0,4.0,1.0,32.0,,38.715935,-9.122536
23868,4775721,Entire home/apt,5.0,4.0,1.0,39.0,,38.710039,-9.172383
23869,11932947,Private room,0.0,3.0,1.0,43.0,,38.712854,-9.146559
23870,8954736,Private room,0.0,2.0,1.0,43.0,,38.714035,-9.144065
23871,4110983,Private room,4.5,3.0,1.0,44.0,,38.710961,-9.13447
23872,606388,Private room,0.0,4.0,1.0,56.0,,38.742655,-9.137933
23873,5527933,Private room,0.0,2.0,1.0,44.0,,38.719695,-9.154407
23874,8946693,Private room,0.0,2.0,1.0,44.0,,38.73053,-9.149548
23875,13217678,Private room,0.0,2.0,1.0,56.0,,38.725431,-9.129336
23876,10340229,Private room,0.0,2.0,1.0,42.0,,38.708987,-9.146581
23877,3664184,Private room,0.0,2.0,1.0,56.0,,38.713446,-9.146572
23878,3739533,Private room,4.5,2.0,1.0,56.0,,38.710152,-9.136425
23879,4013059,Private room,0.0,1.0,1.0,44.0,,38.726558,-9.142278
23880,13057940,Private room,0.0,2.0,1.0,44.0,,38.73408,-9.142813
23881,1202789,Private room,0.0,2.0,1.0,44.0,,38.722791,-9.143748
23882,10097421,Private room,0.0,2.0,1.0,46.0,,38.710573,-9.14902
23883,10087101,Private room,3.5,2.0,1.0,56.0,,38.710792,-9.150545
23884,1377968,Private room,0.0,2.0,1.0,44.0,,38.716503,-9.133695
23885,1460385,Private room,4.0,2.0,1.0,50.0,,38.715339,-9.140178
23886,324570,Private room,0.0,2.0,0.0,44.0,,38.721916,-9.144843
23887,6348435,Private room,4.5,5.0,1.0,56.0,,38.711517,-9.137541
23888,3909086,Private room,4.5,3.0,1.0,43.0,,38.711819,-9.144688
23889,669406,Private room,4.5,2.0,1.0,56.0,,38.710698,-9.13684
23890,214694,Private room,5.0,2.0,1.0,44.0,,38.70898,-9.136706
23891,11602923,Private room,0.0,4.0,1.0,55.0,,38.72827,-9.135285
23892,11296523,Private room,0.0,2.0,1.0,43.0,,38.72445,-9.133356
23893,11296261,Private room,0.0,2.0,1.0,43.0,,38.724254,-9.134289
23894,5150965,Private room,0.0,2.0,1.0,50.0,,38.723925,-9.136626
23895,11295637,Private room,0.0,2.0,1.0,43.0,,38.723044,-9.134221
23896,3734648,Private room,0.0,4.0,2.0,60.0,,38.73133,-9.143041
23897,14214116,Private room,0.0,2.0,1.0,44.0,,38.73437,-9.14301
23898,10453920,Private room,0.0,2.0,1.0,56.0,,38.720821,-9.147511
23899,1988053,Private room,4.5,2.0,1.0,50.0,,38.71526,-9.141908
23900,6757293,Private room,4.5,2.0,1.0,46.0,,38.717881,-9.162003
23901,14397835,Private room,0.0,2.0,1.0,56.0,,38.721915,-9.145265
23902,14225063,Private room,0.0,9.0,1.0,56.0,,38.730791,-9.138907
23903,5925823,Private room,5.0,2.0,1.0,44.0,,38.730882,-9.160149
23904,11762117,Private room,0.0,2.0,1.0,44.0,,38.731389,-9.140143
23905,15855999,Private room,0.0,2.0,1.0,44.0,,38.717661,-9.152778
23906,8946767,Private room,0.0,2.0,1.0,56.0,,38.728949,-9.149554
23907,11280020,Private room,3.0,3.0,1.0,43.0,,38.711274,-9.131736
23908,2590054,Private room,4.5,2.0,1.0,44.0,,38.710453,-9.131949
23909,3432112,Private room,4.5,2.0,1.0,44.0,,38.710958,-9.131083
23910,14703910,Private room,0.0,4.0,1.0,55.0,,38.726721,-9.130235
23911,11293381,Private room,0.0,2.0,1.0,43.0,,38.724596,-9.132283
23912,5344643,Private room,5.0,7.0,1.0,50.0,,38.733054,-9.12894
23913,12449544,Private room,4.0,3.0,1.0,61.0,,38.721102,-9.123135
23914,9912958,Private room,0.0,2.0,1.0,43.0,,38.718999,-9.140126
23915,13274057,Private room,4.5,4.0,1.0,50.0,,38.717166,-9.135336
23916,9657937,Private room,4.0,2.0,1.0,50.0,,38.71033,-9.147422
23917,5692624,Private room,5.0,2.0,1.0,61.0,,38.709112,-9.133928
23918,15657830,Private room,0.0,2.0,1.0,43.0,,38.729793,-9.1386
23919,7397976,Private room,3.5,2.0,1.0,50.0,,38.713709,-9.142343
23920,10614768,Private room,0.0,2.0,1.0,56.0,,38.722738,-9.145376
23921,17211857,Private room,0.0,2.0,1.0,44.0,,38.717226,-9.145846
23922,8084865,Private room,0.0,2.0,1.0,61.0,,38.705947,-9.142736
23923,2591830,Private room,0.0,3.0,1.0,56.0,,38.713054,-9.131587
23924,15123502,Private room,0.0,3.0,1.0,44.0,,38.722011,-9.138825
23925,17792668,Private room,0.0,2.0,1.0,55.0,,38.729271,-9.12648
23926,15843501,Private room,0.0,2.0,1.0,61.0,,38.721311,-9.138685
23927,8740174,Private room,4.5,2.0,1.0,50.0,,38.711047,-9.149328
23928,13344669,Private room,0.0,4.0,1.0,61.0,,38.718627,-9.135463
23929,1271881,Private room,4.5,4.0,1.0,56.0,,38.714711,-9.123269
23930,5751237,Private room,4.5,2.0,1.0,61.0,,38.714308,-9.136638
23931,9243966,Private room,4.0,1.0,1.0,47.0,,38.711101,-9.14631
23932,14648182,Private room,0.0,2.0,1.0,50.0,,38.716596,-9.130822
23933,2898188,Private room,3.5,2.0,1.0,50.0,,38.721849,-9.132433
23934,17212194,Private room,0.0,2.0,1.0,50.0,,38.710976,-9.136889
23935,3376148,Private room,5.0,2.0,1.0,44.0,,38.70738,-9.144496
23936,2894327,Private room,0.0,2.0,1.0,44.0,,38.721467,-9.132151
23937,1414582,Private room,5.0,2.0,1.0,44.0,,38.715238,-9.126205
23938,17493770,Private room,0.0,4.0,1.0,56.0,,38.72649,-9.13428
23939,3916698,Private room,4.5,2.0,1.0,44.0,,38.723591,-9.129468
23940,1523073,Private room,5.0,1.0,1.0,44.0,,38.712834,-9.134418
23941,6623646,Private room,4.0,3.0,1.0,42.0,,38.709275,-9.143206
23942,9924031,Private room,0.0,2.0,1.0,44.0,,38.728001,-9.132889
23943,6265525,Private room,4.0,2.0,1.0,43.0,,38.719056,-9.138003
23944,14991591,Private room,0.0,2.0,1.0,50.0,,38.723677,-9.130926
23945,17692625,Private room,0.0,2.0,1.0,42.0,,38.721547,-9.136641
23946,17696836,Private room,0.0,2.0,1.0,42.0,,38.721309,-9.134816
23947,13875219,Private room,4.0,2.0,1.0,50.0,,38.708494,-9.130832
23948,3418819,Private room,4.5,2.0,1.0,56.0,,38.710429,-9.131543
23949,775737,Private room,5.0,2.0,1.0,43.0,,38.711503,-9.130898
23950,12245568,Private room,0.0,3.0,1.0,50.0,,38.715766,-9.13249
23951,2898389,Private room,4.5,1.0,1.0,50.0,,38.720085,-9.132667
23952,16108424,Private room,0.0,2.0,1.0,56.0,,38.717714,-9.136107
23953,3287870,Private room,5.0,4.0,1.0,56.0,,38.710147,-9.129687
23954,3429664,Private room,0.0,4.0,1.0,50.0,,38.70998,-9.129698
23955,3593679,Private room,4.5,2.0,1.0,44.0,,38.715086,-9.125979
23956,15758225,Private room,5.0,2.0,1.0,46.0,,38.710849,-9.128974
23957,12259738,Private room,4.5,2.0,1.0,50.0,,38.716387,-9.123851
23958,8732415,Private room,0.0,2.0,1.0,44.0,,38.71924,-9.122826
23959,7131711,Private room,0.0,2.0,1.0,44.0,,38.772262,-9.154184
23960,122572,Private room,0.0,2.0,1.0,61.0,,38.756223,-9.175062
23961,15749209,Private room,0.0,3.0,1.0,56.0,,38.755437,-9.204166
23962,3529970,Private room,4.5,1.0,1.0,44.0,,38.755416,-9.197631
23963,1126843,Private room,0.0,2.0,1.0,61.0,,38.733644,-9.129197
23964,6384649,Private room,0.0,2.0,1.0,61.0,,38.735911,-9.143614
23965,6270636,Private room,0.0,2.0,1.0,61.0,,38.735565,-9.143566
23966,5663627,Private room,0.0,2.0,1.0,44.0,,38.734345,-9.143445
23967,7185291,Private room,4.0,2.0,1.0,44.0,,38.735393,-9.143396
23968,5691223,Private room,0.0,2.0,1.0,50.0,,38.733832,-9.141898
23969,7191695,Private room,0.0,2.0,1.0,44.0,,38.734705,-9.142549
23970,11238575,Private room,0.0,2.0,1.0,56.0,,38.734251,-9.154817
23971,3910891,Private room,0.0,2.0,1.0,55.0,,38.747068,-9.15419
23972,12465216,Private room,0.0,2.0,1.0,50.0,,38.73373,-9.147119
23973,5691384,Private room,0.0,2.0,1.0,50.0,,38.734302,-9.143295
23974,7191585,Private room,0.0,2.0,1.0,44.0,,38.73585,-9.144175
23975,5675409,Private room,0.0,2.0,1.0,50.0,,38.734454,-9.142142
23976,33348,Private room,0.0,6.0,1.0,44.0,,38.763814,-9.152563
23977,15789410,Private room,0.0,2.0,1.0,44.0,,38.740699,-9.166393
23978,6454266,Private room,0.0,2.0,1.0,44.0,,38.739497,-9.120589
23979,687121,Private room,4.5,2.0,1.0,50.0,,38.778983,-9.090718
23980,6938581,Private room,0.0,2.0,1.0,56.0,,38.736125,-9.12542
23981,1401433,Private room,0.0,2.0,1.0,59.0,,38.739583,-9.126104
23982,3123635,Private room,0.0,2.0,1.0,56.0,,38.733592,-9.127467
23983,7009461,Private room,5.0,2.0,1.0,47.0,,38.733812,-9.14747
23984,5669370,Private room,4.5,2.0,1.0,44.0,,38.734686,-9.143803
23985,8315754,Private room,0.0,2.0,1.0,42.0,,38.753856,-9.147998
23986,6120578,Private room,0.0,2.0,1.0,44.0,,38.7356,-9.132631
23987,14884287,Private room,0.0,2.0,1.0,58.0,,38.735684,-9.128452
23988,582396,Private room,0.0,1.0,1.0,44.0,,38.749928,-9.13822
23989,7306033,Private room,0.0,1.0,1.0,50.0,,38.74965,-9.143005
23990,13863212,Private room,0.0,2.0,1.0,44.0,,38.783814,-9.169956
23991,16218306,Private room,0.0,1.0,1.0,52.0,,38.735809,-9.118053
23992,8310298,Private room,0.0,1.0,1.0,44.0,,38.77763,-9.162073
23993,15207547,Private room,0.0,2.0,1.0,55.0,,38.767053,-9.154876
23994,7481317,Private room,0.0,1.0,1.0,42.0,,38.747442,-9.130349
23995,768904,Private room,0.0,1.0,1.0,56.0,,38.752838,-9.143157
23996,3051952,Private room,0.0,2.0,1.0,56.0,,38.749499,-9.117729
23997,6144949,Private room,0.0,2.0,1.0,44.0,,38.775167,-9.160881
23998,15805665,Private room,0.0,2.0,1.0,44.0,,38.785422,-9.096495
23999,4206555,Private room,4.5,3.0,1.0,44.0,,38.761595,-9.108238
24000,16851405,Private room,0.0,2.0,1.0,56.0,,38.75928,-9.104582
24001,10694351,Private room,4.5,3.0,1.0,43.0,,38.735473,-9.155463
24002,16113260,Private room,0.0,4.0,1.0,44.0,,38.76833,-9.112473
24003,9934455,Private room,4.0,2.0,1.0,50.0,,38.709325,-9.132372
24004,3222680,Private room,4.5,2.0,1.0,56.0,,38.708917,-9.12993
24005,17212012,Private room,0.0,2.0,1.0,44.0,,38.717252,-9.147887
24006,1654583,Private room,0.0,1.0,1.0,56.0,,38.724571,-9.129479
24007,1345538,Private room,5.0,2.0,1.0,56.0,,38.74221,-9.131617
24008,7006054,Private room,4.5,2.0,1.0,50.0,,38.734139,-9.149294
24009,17491664,Private room,0.0,2.0,1.0,50.0,,38.725455,-9.133058
24010,9472639,Private room,0.0,2.0,1.0,44.0,,38.710667,-9.153076
24011,14397763,Private room,0.0,2.0,1.0,50.0,,38.723174,-9.146788
24012,3214801,Private room,0.0,2.0,1.0,56.0,,38.76485,-9.152717
24013,17528085,Private room,0.0,2.0,1.0,44.0,,38.713167,-9.13785
24014,12871248,Private room,0.0,2.0,1.0,50.0,,38.729628,-9.136748
24015,17827007,Private room,0.0,3.0,1.0,50.0,,38.709885,-9.147414
24016,5664234,Private room,5.0,2.0,1.0,44.0,,38.735931,-9.14352
24017,14869957,Private room,5.0,2.0,1.0,56.0,,38.721815,-9.131463
24018,10139678,Private room,0.0,2.0,1.0,43.0,,38.729219,-9.148275
24019,3024100,Private room,0.0,2.0,1.0,44.0,,38.720388,-9.159931
24020,17713505,Private room,0.0,2.0,1.0,50.0,,38.719592,-9.13379
24021,16763140,Private room,0.0,3.0,1.0,50.0,,38.737339,-9.13234
24022,5595541,Private room,0.0,1.0,1.0,62.0,,38.733544,-9.136551
24023,15854598,Private room,0.0,2.0,1.0,44.0,,38.716111,-9.150988
24024,10786200,Private room,0.0,2.0,1.0,44.0,,38.717378,-9.169288
24025,16576263,Private room,4.5,1.0,1.0,50.0,,38.77829,-9.094432
24026,15871807,Private room,0.0,2.0,1.0,55.0,,38.723201,-9.132039
24027,8739742,Private room,4.5,2.0,1.0,50.0,,38.709499,-9.150703
24028,6654468,Private room,4.5,2.0,1.0,44.0,,38.7143,-9.152428
24029,891370,Private room,4.5,2.0,1.0,50.0,,38.736473,-9.135625
24030,8398210,Private room,3.0,3.0,1.0,56.0,,38.710292,-9.131453
24031,10983452,Private room,0.0,2.0,1.0,50.0,,38.735906,-9.133604
24032,3078356,Private room,4.5,3.0,1.0,56.0,,38.71157,-9.144767
24033,2802674,Private room,4.5,2.0,1.0,56.0,,38.713577,-9.144947
24034,129822,Private room,4.5,2.0,1.0,55.0,,38.777214,-9.095919
24035,10883857,Private room,4.5,2.0,1.0,44.0,,38.713872,-9.141743
24036,14397622,Private room,0.0,2.0,1.0,56.0,,38.722487,-9.146293
24037,3119504,Private room,0.0,2.0,1.0,56.0,,38.75159,-9.201175
24038,17771805,Private room,0.0,2.0,1.0,44.0,,38.714695,-9.133371
24039,8326927,Private room,0.0,2.0,1.0,44.0,,38.708558,-9.15422
24040,8395822,Private room,3.5,2.0,1.0,43.0,,38.719231,-9.123312
24041,14427357,Private room,5.0,2.0,1.0,50.0,,38.72831,-9.12092
24042,6524674,Private room,4.5,2.0,1.0,50.0,,38.725943,-9.140891
24043,6201249,Private room,4.0,3.0,1.0,45.0,,38.741579,-9.131897
24044,2559529,Private room,3.0,2.0,1.0,44.0,,38.740439,-9.158535
24045,7006024,Private room,0.0,2.0,1.0,54.0,,38.73396,-9.148572
24046,14566525,Private room,5.0,2.0,1.0,44.0,,38.699928,-9.192116
24047,6711661,Private room,0.0,2.0,1.0,48.0,,38.725814,-9.163394
24048,17403300,Private room,0.0,4.0,2.0,50.0,,38.707809,-9.164556
24049,5194543,Private room,4.5,2.0,1.0,59.0,,38.717641,-9.138815
24050,6401811,Private room,0.0,1.0,1.0,48.0,,38.727363,-9.13233
24051,17789842,Private room,0.0,2.0,1.0,43.0,,38.730009,-9.135861
24052,6089766,Private room,5.0,2.0,1.0,56.0,,38.718709,-9.13624
24053,1670147,Private room,4.5,6.0,1.0,44.0,,38.75064,-9.20005
24054,10314317,Private room,0.0,2.0,1.0,56.0,,38.723154,-9.145532
24055,5881197,Private room,4.5,2.0,1.0,57.0,,38.724256,-9.155147
24056,14012440,Private room,0.0,4.0,1.0,54.0,,38.732278,-9.152609
24057,16631920,Private room,0.0,2.0,1.0,44.0,,38.759668,-9.10475
24058,14585142,Private room,0.0,2.0,1.0,50.0,,38.728476,-9.131881
24059,13985700,Private room,0.0,2.0,1.0,43.0,,38.730924,-9.14798
24060,10602298,Private room,0.0,2.0,1.0,50.0,,38.756404,-9.140693
24061,14569816,Private room,0.0,2.0,1.0,56.0,,38.727696,-9.146447
24062,17209449,Private room,0.0,2.0,1.0,50.0,,38.769238,-9.097718
24063,8903911,Private room,4.0,2.0,1.0,56.0,,38.709829,-9.131502
24064,7703780,Private room,4.5,2.0,1.0,50.0,,38.693867,-9.208664
24065,10664085,Private room,4.5,3.0,1.0,54.0,,38.756415,-9.140525
24066,1023838,Private room,5.0,6.0,1.0,50.0,,38.720869,-9.171368
24067,7162287,Private room,3.0,2.0,1.0,44.0,,38.714498,-9.136245
24068,8759405,Private room,0.0,2.0,1.0,44.0,,38.74848,-9.143139
24069,13079172,Private room,4.5,1.0,1.0,42.0,,38.718146,-9.126278
24070,6220123,Private room,5.0,2.0,1.0,45.0,,38.718552,-9.154698
24071,1638323,Private room,0.0,3.0,1.0,61.0,,38.73953,-9.149673
24072,10548998,Private room,4.0,2.0,1.0,42.0,,38.704981,-9.165724
24073,7323705,Entire home/apt,4.5,2.0,1.0,32.0,,38.71336,-9.144666
24074,1923267,Entire home/apt,4.5,2.0,1.0,33.0,,38.718221,-9.135826
24075,608573,Entire home/apt,4.0,3.0,1.0,29.0,,38.713034,-9.169127
24076,16133382,Entire home/apt,4.5,4.0,2.0,33.0,,38.71565,-9.125818
24077,11183184,Entire home/apt,4.5,2.0,0.0,33.0,,38.709326,-9.150829
24078,14175013,Entire home/apt,4.5,2.0,0.0,38.0,,38.724575,-9.139491
24079,14949225,Entire home/apt,4.5,2.0,0.0,33.0,,38.717401,-9.122039
24080,12951864,Entire home/apt,4.5,4.0,0.0,33.0,,38.709811,-9.154735
24081,14753522,Entire home/apt,4.5,4.0,1.0,33.0,,38.729487,-9.131942
24082,4744327,Entire home/apt,4.5,3.0,1.0,25.0,,38.716196,-9.139457
24083,2676365,Entire home/apt,4.5,4.0,1.0,37.0,,38.710638,-9.150587
24084,1315334,Entire home/apt,4.5,2.0,1.0,39.0,,38.727924,-9.148269
24085,6589628,Entire home/apt,4.5,2.0,0.0,33.0,,38.714357,-9.134855
24086,4019862,Entire home/apt,4.5,2.0,1.0,33.0,,38.721233,-9.143787
24087,16706560,Entire home/apt,5.0,3.0,0.0,32.0,,38.7229,-9.139677
24088,8010549,Entire home/apt,4.0,2.0,1.0,34.0,,38.716274,-9.136194
24089,823940,Entire home/apt,4.5,3.0,2.0,31.0,,38.709476,-9.14534
24090,12733456,Entire home/apt,4.5,4.0,1.0,33.0,,38.732846,-9.129611
24091,4818966,Entire home/apt,4.5,2.0,1.0,39.0,,38.739297,-9.155471
24092,14202240,Entire home/apt,4.5,4.0,1.0,30.0,,38.709631,-9.131192
24093,16440273,Entire home/apt,5.0,4.0,2.0,28.0,,38.708656,-9.152672
24094,14678794,Entire home/apt,4.5,2.0,1.0,32.0,,38.710526,-9.147962
24095,6757702,Entire home/apt,4.0,2.0,0.0,32.0,,38.726153,-9.141354
24096,2047800,Entire home/apt,4.5,2.0,0.0,27.0,,38.721137,-9.139211
24097,4154522,Entire home/apt,5.0,2.0,0.0,33.0,,38.705456,-9.181959
24098,3109448,Private room,0.0,2.0,1.0,444.0,,38.750332,-9.169204
24099,3073797,Private room,0.0,1.0,1.0,362.0,,38.745014,-9.154052
24100,3036407,Private room,0.0,2.0,1.0,434.0,,38.747602,-9.170351
24101,3098301,Private room,0.0,2.0,1.0,333.0,,38.736815,-9.151755
24102,3131451,Private room,0.0,2.0,1.0,444.0,,38.745071,-9.178822
24103,16903062,Private room,0.0,2.0,1.0,241.0,,38.710732,-9.141392
24104,10086983,Private room,3.0,2.0,1.0,278.0,,38.710741,-9.148512
24105,7327995,Private room,0.0,2.0,1.0,278.0,,38.702131,-9.170029
24106,3078123,Private room,0.0,2.0,1.0,222.0,,38.723612,-9.149772
24107,16335288,Private room,0.0,2.0,1.0,283.0,,38.709626,-9.140786
24108,3020645,Private room,0.0,2.0,1.0,278.0,,38.766762,-9.108093
24109,3133640,Private room,0.0,2.0,1.0,222.0,,38.735027,-9.148274
24110,3052150,Private room,0.0,2.0,1.0,222.0,,38.751218,-9.147761
24111,15810906,Private room,0.0,2.0,1.0,222.0,,38.714591,-9.153341
24112,17652650,Private room,0.0,12.0,5.0,222.0,,38.708138,-9.146632
24113,2976762,Private room,0.0,2.0,1.0,222.0,,38.749379,-9.186844
24114,15675888,Private room,0.0,2.0,1.0,278.0,,38.723341,-9.143734
24115,3119552,Private room,0.0,2.0,1.0,278.0,,38.74011,-9.132429
24116,3083693,Private room,0.0,2.0,1.0,278.0,,38.758381,-9.194631
24117,3000326,Private room,0.0,2.0,1.0,222.0,,38.755304,-9.168358
24118,3132967,Private room,0.0,2.0,1.0,278.0,,38.765532,-9.171872
24119,17951128,Private room,0.0,5.0,3.0,222.0,,38.74636,-9.132678
24120,4722889,Private room,0.0,4.0,1.0,200.0,,38.70977,-9.161061
24121,2982102,Private room,0.0,2.0,1.0,200.0,,38.71079,-9.135023
24122,15435936,Private room,0.0,2.0,1.0,195.0,,38.779393,-9.092472
24123,15887359,Private room,0.0,2.0,1.0,200.0,,38.710892,-9.142242
24124,3122804,Private room,0.0,2.0,1.0,195.0,,38.727236,-9.156838
24125,3041534,Private room,0.0,2.0,1.0,200.0,,38.772677,-9.159601
24126,12899212,Private room,0.0,2.0,1.0,150.0,,38.71307,-9.146179
24127,3122559,Private room,0.0,2.0,1.0,167.0,,38.711996,-9.145045
24128,3121008,Private room,0.0,2.0,1.0,167.0,,38.7401,-9.11209
24129,3004661,Private room,0.0,3.0,1.0,167.0,,38.723557,-9.152576
24130,9359229,Private room,0.0,2.0,1.0,167.0,,38.710083,-9.139107
24131,7880326,Private room,0.0,2.0,1.0,150.0,,38.739052,-9.131412
24132,15826229,Private room,0.0,2.0,1.0,167.0,,38.768197,-9.113846
24133,3021971,Private room,0.0,4.0,1.0,178.0,,38.71379,-9.151759
