room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
16558549,27998030,Entire home/apt,,São Vicente,13,4.5,4,1.0,50.0,,38.718464,-9.129417,2017-03-30 16:34:41.583767
13763540,80713824,Entire home/apt,,Penha de França,20,5.0,4,2.0,56.0,,38.725156,-9.130634,2017-03-30 16:34:41.581092
15920925,103299857,Entire home/apt,,São Vicente,9,5.0,4,1.0,56.0,,38.719398,-9.131002,2017-03-30 16:34:41.575386
16695386,31898183,Entire home/apt,,Penha de França,0,0.0,2,0.0,50.0,,38.725917,-9.127684,2017-03-30 16:34:41.569419
12600666,10795586,Entire home/apt,,Misericórdia,26,5.0,2,0.0,56.0,,38.715456,-9.152354,2017-03-30 16:33:28.004917
944662,3519021,Entire home/apt,,Santo António,209,4.5,3,1.0,50.0,,38.723579,-9.145103,2017-03-30 16:33:28.002432
14867529,93141219,Entire home/apt,,Santa Maria Maior,27,4.5,2,1.0,43.0,,38.713785,-9.136467,2017-03-30 16:33:27.998466
4642205,19036644,Entire home/apt,,Santa Maria Maior,107,5.0,2,1.0,56.0,,38.711381,-9.128517,2017-03-30 16:33:27.995778
3437290,13828984,Entire home/apt,,Santa Maria Maior,137,4.5,3,1.0,44.0,,38.716101,-9.134924,2017-03-30 16:33:27.992451
12289972,62521369,Entire home/apt,,Misericórdia,88,4.5,4,0.0,48.0,,38.712288,-9.145125,2017-03-30 16:33:27.990207
4071530,21116224,Entire home/apt,,Misericórdia,160,5.0,2,1.0,56.0,,38.709609,-9.147839,2017-03-30 16:33:27.987836
3013088,4383462,Entire home/apt,,Misericórdia,167,5.0,2,1.0,56.0,,38.708968,-9.151704,2017-03-30 16:33:27.984013
720544,3719372,Entire home/apt,,Misericórdia,147,5.0,2,1.0,50.0,,38.708178,-9.151756,2017-03-30 16:33:27.981141
15728659,62521369,Entire home/apt,,Santo António,26,4.5,4,1.0,60.0,,38.716802,-9.150685,2017-03-30 16:33:27.977746
3861604,2717587,Entire home/apt,,Misericórdia,131,4.5,5,2.0,56.0,,38.711155,-9.146626,2017-03-30 16:33:27.974880
13839064,78465040,Entire home/apt,,Arroios,14,4.5,3,2.0,54.0,,38.733301,-9.133405,2017-03-30 16:33:27.972478
11784393,62754115,Entire home/apt,,Misericórdia,47,5.0,3,1.0,47.0,,38.710064,-9.147045,2017-03-30 16:33:27.969706
5831115,10823190,Entire home/apt,,Misericórdia,137,5.0,4,1.0,56.0,,38.710686,-9.146105,2017-03-30 16:33:27.966488
8522518,1627456,Entire home/apt,,Estrela,55,5.0,2,1.0,43.0,,38.714306,-9.155486,2017-03-30 16:33:27.157862
9606762,3753184,Entire home/apt,,Estrela,77,4.5,2,1.0,42.0,,38.714114,-9.153483,2017-03-30 16:33:27.151970
12988777,4947455,Entire home/apt,,Arroios,40,4.5,2,1.0,53.0,,38.715741,-9.138535,2017-03-30 16:33:27.148964
10728674,55451424,Entire home/apt,,Estrela,99,5.0,4,1.0,54.0,,38.712879,-9.161788,2017-03-30 16:33:27.145613
15497513,99532080,Entire home/apt,,Santa Maria Maior,14,5.0,4,2.0,56.0,,38.716896,-9.132918,2017-03-30 16:33:27.143311
15348563,97881259,Entire home/apt,,Campo de Ourique,13,4.5,4,1.0,55.0,,38.719229,-9.159058,2017-03-30 16:33:27.140855
5829860,27694497,Entire home/apt,,Estrela,92,5.0,3,1.0,50.0,,38.708296,-9.154229,2017-03-30 16:33:27.138555
17088279,114669315,Entire home/apt,,Misericórdia,4,5.0,4,1.0,56.0,,38.710709,-9.143765,2017-03-30 16:33:27.135820
11233968,21980829,Entire home/apt,,Santo António,73,4.5,6,3.0,54.0,,38.723991,-9.144251,2017-03-30 16:33:27.133418
8981932,350829,Entire home/apt,,Santa Maria Maior,85,5.0,3,0.0,59.0,,38.709904,-9.129056,2017-03-30 16:33:27.130796
10827328,8046399,Entire home/apt,,Campolide,35,4.5,6,2.0,48.0,,38.728736,-9.165611,2017-03-30 16:33:27.128606
4791528,15351963,Entire home/apt,,Santo António,129,4.5,2,1.0,43.0,,38.717155,-9.146651,2017-03-30 16:33:27.126450
17298794,8046399,Entire home/apt,,Campo de Ourique,2,0.0,4,1.0,43.0,,38.714994,-9.157284,2017-03-30 16:33:27.120321
8235519,43427054,Entire home/apt,,Areeiro,20,5.0,2,1.0,56.0,,38.744637,-9.137009,2017-03-30 16:33:27.118114
3846633,19824921,Entire home/apt,,Estrela,47,5.0,3,1.0,55.0,,38.708218,-9.155353,2017-03-30 16:33:27.114262
12403320,10721729,Entire home/apt,,Santo António,15,5.0,3,1.0,56.0,,38.723956,-9.147398,2017-03-30 16:33:27.110580
14092793,1627456,Entire home/apt,,Estrela,4,5.0,4,1.0,55.0,,38.711858,-9.160029,2017-03-30 16:33:27.107071
11067579,7319425,Entire home/apt,,Misericórdia,62,4.0,3,1.0,42.0,,38.711447,-9.150946,2017-03-30 16:33:25.732222
11810830,4290628,Entire home/apt,,Arroios,59,4.5,3,1.0,44.0,,38.723644,-9.135345,2017-03-30 16:33:25.729466
14312397,24485176,Entire home/apt,,Campo de Ourique,8,4.0,4,1.0,56.0,,38.719345,-9.161032,2017-03-30 16:33:25.726635
6514065,34059404,Entire home/apt,,Santa Maria Maior,135,5.0,4,1.0,46.0,,38.711441,-9.128405,2017-03-30 16:33:25.724036
16280615,106490565,Entire home/apt,,São Vicente,15,5.0,4,1.0,58.0,,38.718288,-9.126231,2017-03-30 16:33:25.721743
3532042,989393,Entire home/apt,,Estrela,135,4.5,2,0.0,42.0,,38.707693,-9.155971,2017-03-30 16:33:25.719352
13392033,55451424,Entire home/apt,,Santa Maria Maior,72,5.0,2,1.0,53.0,,38.716107,-9.133993,2017-03-30 16:33:25.716863
5211351,3283094,Entire home/apt,,Misericórdia,123,4.5,2,1.0,50.0,,38.710145,-9.151446,2017-03-30 16:33:24.779330
13384800,3519021,Entire home/apt,,Misericórdia,42,4.5,4,2.0,56.0,,38.713959,-9.146514,2017-03-30 16:33:23.474587
4277716,22207640,Entire home/apt,,Arroios,83,4.5,4,1.0,47.0,,38.731748,-9.14402,2017-03-30 16:33:23.471719
2694642,3519021,Entire home/apt,,Misericórdia,233,4.5,4,1.0,56.0,,38.707692,-9.141712,2017-03-30 16:33:23.469009
8747852,45885310,Entire home/apt,,Estrela,26,5.0,2,0.0,42.0,,38.710514,-9.154398,2017-03-30 16:33:23.466643
17416000,55815546,Entire home/apt,,Arroios,3,5.0,4,1.0,56.0,,38.726091,-9.136236,2017-03-30 16:33:23.464578
9122758,3333915,Entire home/apt,,Estrela,33,5.0,2,0.0,45.0,,38.709355,-9.155692,2017-03-30 16:33:23.462528
8114932,3953816,Entire home/apt,,Santo António,19,5.0,2,1.0,55.0,,38.727361,-9.147264,2017-03-30 16:33:23.460299
16021223,104201572,Entire home/apt,,Arroios,22,5.0,4,1.0,47.0,,38.732159,-9.134552,2017-03-30 16:33:23.458229
17361200,117291728,Entire home/apt,,Alvalade,1,0.0,2,1.0,44.0,,38.746211,-9.139141,2017-03-30 16:33:23.455973
13739210,76127721,Entire home/apt,,Santa Maria Maior,45,5.0,3,2.0,50.0,,38.715845,-9.134117,2017-03-30 16:33:23.453976
16707330,43342675,Entire home/apt,,Santo António,4,5.0,4,1.0,50.0,,38.716191,-9.150959,2017-03-30 16:33:23.451223
11796928,4290628,Entire home/apt,,Arroios,67,5.0,4,1.0,56.0,,38.723403,-9.134516,2017-03-30 16:33:23.448809
17401000,3654081,Entire home/apt,,Misericórdia,1,0.0,2,0.0,56.0,,38.714653,-9.150573,2017-03-30 16:33:23.446601
14907751,13924872,Entire home/apt,,Campolide,4,5.0,4,0.0,50.0,,38.725902,-9.165135,2017-03-30 16:33:23.443778
6359005,546839,Entire home/apt,,Arroios,48,4.5,2,0.0,44.0,,38.735338,-9.133237,2017-03-30 16:33:23.441630
14301824,74157721,Entire home/apt,,Santo António,20,4.5,2,1.0,52.0,,38.717448,-9.155006,2017-03-30 16:33:23.438950
1198570,3987199,Entire home/apt,,São Vicente,212,4.5,2,1.0,44.0,,38.717128,-9.127049,2017-03-30 16:33:23.436115
869312,4580196,Entire home/apt,,Arroios,135,5.0,3,1.0,58.0,,38.721607,-9.141336,2017-03-30 16:33:23.433527
2563637,13124432,Entire home/apt,,Misericórdia,140,4.5,4,2.0,46.0,,38.715643,-9.153986,2017-03-30 16:33:21.906446
500107,780618,Entire home/apt,,Misericórdia,239,5.0,3,1.0,56.0,,38.711155,-9.147965,2017-03-30 16:33:21.904088
8218930,43025611,Entire home/apt,,Estrela,42,4.5,2,1.0,44.0,,38.713051,-9.157631,2017-03-30 16:33:21.901839
4414616,22532037,Entire home/apt,,Santo António,111,4.5,2,0.0,50.0,,38.718199,-9.144766,2017-03-30 16:33:21.898414
3379203,3753184,Entire home/apt,,Misericórdia,172,4.5,2,1.0,42.0,,38.71532,-9.153316,2017-03-30 16:33:21.896339
17621603,3283094,Entire home/apt,,Estrela,4,5.0,4,2.0,50.0,,38.70866,-9.153488,2017-03-30 16:33:21.894220
8639587,43330070,Entire home/apt,,Avenidas Novas,11,5.0,4,1.0,58.0,,38.744925,-9.150464,2017-03-30 16:33:21.890401
16494163,49717065,Entire home/apt,,Misericórdia,13,5.0,4,1.0,56.0,,38.714936,-9.150992,2017-03-30 16:33:21.887035
14091449,60167036,Entire home/apt,,Santo António,35,4.5,3,1.0,50.0,,38.717624,-9.145836,2017-03-30 16:33:21.883513
17661579,33877099,Entire home/apt,,Arroios,0,0.0,4,1.0,48.0,,38.716771,-9.138957,2017-03-30 16:33:21.881471
17147983,115301375,Entire home/apt,,Misericórdia,0,0.0,2,1.0,44.0,,38.708462,-9.151502,2017-03-30 16:33:21.879541
8732819,45816520,Entire home/apt,,Avenidas Novas,47,4.5,4,1.0,44.0,,38.743237,-9.154892,2017-03-30 16:33:21.877417
16113408,102786595,Entire home/apt,,São Vicente,19,5.0,4,1.0,44.0,,38.719131,-9.126822,2017-03-30 16:33:21.874924
11036411,9664029,Entire home/apt,,Santo António,68,5.0,2,0.0,50.0,,38.725937,-9.14535,2017-03-30 16:33:21.872265
14624942,90786273,Entire home/apt,,Arroios,23,4.5,4,2.0,58.0,,38.73235,-9.134731,2017-03-30 16:33:21.870212
13063100,72365799,Entire home/apt,,Estrela,22,4.5,2,1.0,57.0,,38.70836,-9.15751,2017-03-30 16:33:21.866015
15743183,21980829,Entire home/apt,,Santa Maria Maior,32,4.5,3,0.0,42.0,,38.718374,-9.135898,2017-03-30 16:33:21.863078
168227,801495,Entire home/apt,,Campolide,12,5.0,2,1.0,50.0,,38.725594,-9.164002,2017-03-30 16:33:20.540590
5135954,9058387,Entire home/apt,,Santa Maria Maior,102,4.5,2,1.0,44.0,,38.715967,-9.13427,2017-03-30 16:33:20.538497
686095,259834,Entire home/apt,,Santo António,109,5.0,4,2.0,56.0,,38.727055,-9.146556,2017-03-30 16:33:20.535551
13630879,79022835,Entire home/apt,,Arroios,21,4.5,4,2.0,55.0,,38.73177,-9.137414,2017-03-30 16:33:20.533283
13615943,75766994,Entire home/apt,,Arroios,50,4.5,4,1.0,56.0,,38.72064,-9.135708,2017-03-30 16:33:20.530824
622084,3083466,Entire home/apt,,Misericórdia,123,5.0,4,1.0,56.0,,38.714542,-9.149891,2017-03-30 16:33:20.526380
17821568,121835416,Entire home/apt,,Santa Maria Maior,1,0.0,4,1.0,50.0,,38.715603,-9.134394,2017-03-30 16:33:20.524126
7079897,5588401,Entire home/apt,,Santa Maria Maior,59,4.5,3,0.0,44.0,,38.71345,-9.130641,2017-03-30 16:33:20.521883
13988350,22602306,Entire home/apt,,Arroios,24,5.0,5,1.0,57.0,,38.731154,-9.135188,2017-03-30 16:33:20.519961
6242626,17305647,Entire home/apt,,Campo de Ourique,34,5.0,2,1.0,56.0,,38.722126,-9.160894,2017-03-30 16:33:20.517084
16297701,20221643,Entire home/apt,,Estrela,5,5.0,3,1.0,46.0,,38.706998,-9.157414,2017-03-30 16:33:20.514681
15186289,93037769,Entire home/apt,,Santo António,34,4.5,2,1.0,54.0,,38.717004,-9.152315,2017-03-30 16:33:20.512252
13215336,9151985,Entire home/apt,,Santo António,42,5.0,2,1.0,55.0,,38.722939,-9.145598,2017-03-30 16:33:20.509538
3173522,2290444,Entire home/apt,,Misericórdia,184,4.5,4,1.0,55.0,,38.711501,-9.145139,2017-03-30 16:33:20.506736
8500270,12869019,Entire home/apt,,Santa Maria Maior,113,5.0,2,1.0,56.0,,38.709087,-9.133082,2017-03-30 16:33:20.504130
16028980,52570650,Entire home/apt,,Arroios,16,5.0,2,1.0,42.0,,38.724962,-9.133771,2017-03-30 16:33:20.501881
15744727,43240492,Entire home/apt,,Santo António,7,5.0,3,1.0,46.0,,38.719493,-9.142892,2017-03-30 16:33:20.499017
15579368,100368364,Entire home/apt,,Avenidas Novas,8,4.5,2,1.0,50.0,,38.744585,-9.151516,2017-03-30 16:33:20.496377
11411694,709059,Entire home/apt,,Misericórdia,59,4.5,4,1.0,55.0,,38.712604,-9.144463,2017-03-30 16:33:19.032100
7466128,31392145,Entire home/apt,,Santa Maria Maior,71,5.0,4,1.0,56.0,,38.716799,-9.134393,2017-03-30 16:33:19.027361
4346065,11997804,Entire home/apt,,São Vicente,206,5.0,6,2.0,56.0,,38.716916,-9.13169,2017-03-30 16:33:19.025286
12378760,8693539,Entire home/apt,,Misericórdia,30,4.5,4,2.0,50.0,,38.710166,-9.152934,2017-03-30 16:33:19.022950
13332603,67872027,Entire home/apt,,Alvalade,32,5.0,4,1.0,46.0,,38.752784,-9.166293,2017-03-30 16:33:19.018160
17826963,121835416,Entire home/apt,,Santa Maria Maior,0,0.0,6,2.0,50.0,,38.716221,-9.134499,2017-03-30 16:33:19.016036
1525214,8137976,Entire home/apt,,São Vicente,74,5.0,3,1.0,58.0,,38.720315,-9.129819,2017-03-30 16:33:19.013702
1231298,6569058,Entire home/apt,,Santo António,82,4.0,2,1.0,42.0,,38.720716,-9.142492,2017-03-30 16:33:19.011435
9181250,47764540,Entire home/apt,,Santa Maria Maior,101,5.0,4,2.0,56.0,,38.710121,-9.13304,2017-03-30 16:33:19.007396
4033785,6474940,Entire home/apt,,Santa Maria Maior,75,4.5,2,0.0,50.0,,38.711516,-9.127584,2017-03-30 16:33:19.004461
1095757,6020594,Entire home/apt,,Misericórdia,244,5.0,3,1.0,43.0,,38.707211,-9.149379,2017-03-30 16:33:18.999660
13655628,10721729,Entire home/apt,,Avenidas Novas,9,5.0,3,1.0,50.0,,38.734652,-9.157768,2017-03-30 16:33:18.997618
5943793,30856093,Entire home/apt,,Misericórdia,40,5.0,2,1.0,54.0,,38.709893,-9.14706,2017-03-30 16:33:18.995607
17107532,41241084,Entire home/apt,,Areeiro,1,0.0,2,1.0,50.0,,38.739149,-9.125843,2017-03-30 16:33:18.993381
12605334,15682856,Entire home/apt,,Misericórdia,80,5.0,3,1.0,52.0,,38.708439,-9.149211,2017-03-30 16:33:18.989601
17765129,8490750,Entire home/apt,,Campo de Ourique,0,0.0,2,0.0,52.0,,38.719839,-9.160755,2017-03-30 16:33:18.987250
14065153,16411265,Entire home/apt,,Misericórdia,40,5.0,4,2.0,56.0,,38.714004,-9.150028,2017-03-30 16:33:18.983881
8742003,45860430,Entire home/apt,,Campo de Ourique,33,4.5,3,0.0,56.0,,38.720855,-9.160751,2017-03-30 16:33:18.975844
17106089,5588401,Entire home/apt,,Santa Maria Maior,6,5.0,3,1.0,50.0,,38.717218,-9.133607,2017-03-30 16:33:17.520656
6991567,8490750,Entire home/apt,,Santo António,126,5.0,2,0.0,53.0,,38.717417,-9.146628,2017-03-30 16:33:17.518272
12601298,62521369,Entire home/apt,,Misericórdia,78,4.5,3,1.0,46.0,,38.712474,-9.144485,2017-03-30 16:33:17.515806
6084233,21980829,Entire home/apt,,Misericórdia,143,5.0,3,0.0,56.0,,38.710697,-9.144865,2017-03-30 16:33:17.513152
4081912,5588401,Entire home/apt,,Santa Maria Maior,170,5.0,4,1.0,46.0,,38.714288,-9.13206,2017-03-30 16:33:17.508863
11750771,62521369,Entire home/apt,,Santo António,82,4.5,4,0.0,55.0,,38.723254,-9.144636,2017-03-30 16:33:17.506657
6083753,21980829,Entire home/apt,,Misericórdia,156,4.5,2,0.0,44.0,,38.712043,-9.145298,2017-03-30 16:33:17.502198
13213083,7867704,Entire home/apt,,Arroios,54,4.5,6,3.0,56.0,,38.73394,-9.13692,2017-03-30 16:33:17.499561
13656100,8490750,Entire home/apt,,Campo de Ourique,56,5.0,2,0.0,53.0,,38.718268,-9.158693,2017-03-30 16:33:17.496668
5368743,27831121,Entire home/apt,,Misericórdia,159,5.0,2,0.0,56.0,,38.710683,-9.152883,2017-03-30 16:33:17.493940
15878491,43837861,Entire home/apt,,Misericórdia,10,5.0,4,2.0,50.0,,38.71304,-9.145267,2017-03-30 16:33:17.491725
1638698,8693539,Entire home/apt,,Santo António,129,5.0,2,0.0,56.0,,38.718078,-9.143503,2017-03-30 16:33:17.489159
1509249,7006265,Entire home/apt,,Santa Maria Maior,138,4.5,2,1.0,56.0,,38.713594,-9.135505,2017-03-30 16:33:17.484848
17725101,13777492,Entire home/apt,,Misericórdia,0,0.0,2,1.0,61.0,,38.715518,-9.148469,2017-03-30 16:33:17.482286
3923869,10823190,Entire home/apt,,Misericórdia,176,5.0,4,1.0,56.0,,38.708902,-9.147616,2017-03-30 16:33:17.479345
1842200,9631581,Entire home/apt,,Santo António,43,5.0,3,1.0,55.0,,38.716546,-9.154699,2017-03-30 16:33:17.476847
15799566,102215751,Entire home/apt,,Avenidas Novas,5,5.0,2,1.0,56.0,,38.740328,-9.158015,2017-03-30 16:33:17.474606
8596766,45240907,Entire home/apt,,São Domingos de Benfica,104,5.0,4,1.0,42.0,,38.743078,-9.17373,2017-03-30 16:33:16.682358
10402101,8657639,Entire home/apt,,Santa Maria Maior,60,5.0,3,1.0,46.0,,38.713053,-9.13803,2017-03-30 16:33:16.680184
5156376,12869019,Entire home/apt,,Santa Maria Maior,160,5.0,2,1.0,50.0,,38.712254,-9.128932,2017-03-30 16:33:16.677757
7743775,13219688,Entire home/apt,,Misericórdia,76,4.5,4,2.0,44.0,,38.708243,-9.151581,2017-03-30 16:33:16.671451
4451346,1695029,Entire home/apt,,Santo António,88,5.0,3,1.0,50.0,,38.717043,-9.147527,2017-03-30 16:33:16.669151
14166774,6293975,Entire home/apt,,Arroios,29,4.5,2,1.0,50.0,,38.721568,-9.135702,2017-03-30 16:33:16.665658
15797298,102189183,Entire home/apt,,São Domingos de Benfica,8,4.5,4,2.0,42.0,,38.743155,-9.171257,2017-03-30 16:33:16.660964
15371226,70476977,Entire home/apt,,Penha de França,19,5.0,4,2.0,56.0,,38.735195,-9.130799,2017-03-30 16:33:16.658962
7919217,3716977,Entire home/apt,,São Vicente,122,4.5,2,1.0,44.0,,38.716293,-9.12649,2017-03-30 16:33:16.656973
12842417,2808039,Entire home/apt,,Misericórdia,30,4.5,3,1.0,56.0,,38.711881,-9.151356,2017-03-30 16:33:16.654732
8305817,43791699,Entire home/apt,,Penha de França,63,4.5,4,2.0,50.0,,38.731591,-9.132004,2017-03-30 16:33:16.651736
6969815,13123455,Entire home/apt,,Santo António,91,4.5,4,1.0,56.0,,38.720071,-9.145017,2017-03-30 16:33:16.649169
10198720,18063509,Entire home/apt,,Santa Maria Maior,83,4.5,4,1.0,50.0,,38.714509,-9.13692,2017-03-30 16:33:16.647093
7051923,36983050,Entire home/apt,,Santa Maria Maior,112,5.0,2,0.0,55.0,,38.711854,-9.129664,2017-03-30 16:33:16.645184
16345545,35146152,Entire home/apt,,Santa Maria Maior,5,5.0,2,1.0,44.0,,38.711639,-9.129141,2017-03-30 16:33:16.643110
3185188,10487625,Entire home/apt,,Misericórdia,173,5.0,4,1.0,44.0,,38.712432,-9.149586,2017-03-30 16:33:16.638847
869463,4580196,Entire home/apt,,Arroios,96,4.5,3,1.0,56.0,,38.721044,-9.141111,2017-03-30 16:33:16.635358
17324343,116942489,Entire home/apt,,Marvila,1,0.0,4,1.0,44.0,,38.743963,-9.119103,2017-03-30 16:33:15.313333
17791786,108832943,Entire home/apt,,Santa Maria Maior,0,0.0,3,1.0,50.0,,38.716693,-9.134286,2017-03-30 16:33:15.309547
3082012,15682856,Entire home/apt,,Santo António,225,5.0,4,1.0,50.0,,38.721001,-9.146121,2017-03-30 16:33:15.307111
10803761,55922649,Entire home/apt,,Santa Maria Maior,101,4.5,3,1.0,50.0,,38.712255,-9.14278,2017-03-30 16:33:15.304898
7636184,15888416,Entire home/apt,,Misericórdia,26,5.0,2,1.0,50.0,,38.710098,-9.150207,2017-03-30 16:33:15.302562
7867791,21862494,Entire home/apt,,Arroios,55,5.0,3,1.0,45.0,,38.731701,-9.136765,2017-03-30 16:33:15.299669
5825739,27694497,Entire home/apt,,Estrela,101,5.0,3,1.0,56.0,,38.709786,-9.15411,2017-03-30 16:33:15.296484
555172,2727077,Entire home/apt,,Misericórdia,340,4.5,2,1.0,44.0,,38.708753,-9.14548,2017-03-30 16:33:15.294193
13188488,8046399,Entire home/apt,,Misericórdia,49,4.5,4,1.0,43.0,,38.716013,-9.152298,2017-03-30 16:33:15.291865
17508517,118670767,Entire home/apt,,Santo António,4,5.0,2,0.0,50.0,,38.71856,-9.144553,2017-03-30 16:33:15.287758
11161042,3083466,Entire home/apt,,Misericórdia,18,4.5,4,1.0,56.0,,38.714585,-9.149325,2017-03-30 16:33:15.285462
12608267,54181792,Entire home/apt,,Estrela,34,5.0,3,1.0,56.0,,38.709661,-9.160371,2017-03-30 16:33:15.282574
12416719,12558565,Entire home/apt,,Estrela,27,5.0,5,2.0,52.0,,38.70874,-9.161143,2017-03-30 16:33:15.280311
804957,3455628,Entire home/apt,,Arroios,194,4.5,4,1.0,56.0,,38.715365,-9.138091,2017-03-30 16:33:15.277425
17272971,116477310,Entire home/apt,,Penha de França,6,4.5,4,2.0,47.0,,38.735722,-9.129776,2017-03-30 16:33:15.275075
12930326,48045283,Entire home/apt,,Estrela,17,4.5,3,1.0,44.0,,38.708383,-9.154017,2017-03-30 16:33:15.272802
14566964,20221643,Entire home/apt,,Estrela,18,4.5,3,1.0,46.0,,38.708146,-9.157505,2017-03-30 16:33:15.269772
7087884,37150948,Entire home/apt,,Arroios,46,5.0,4,1.0,56.0,,38.726922,-9.141147,2017-03-30 16:33:14.251726
11900781,63478006,Entire home/apt,,Santa Maria Maior,84,4.5,3,1.0,56.0,,38.710266,-9.129615,2017-03-30 16:33:14.249440
17174331,31807204,Entire home/apt,,Santa Maria Maior,6,5.0,2,0.0,56.0,,38.715899,-9.135017,2017-03-30 16:33:14.246902
14316329,49036492,Entire home/apt,,Arroios,9,5.0,3,1.0,56.0,,38.734384,-9.140547,2017-03-30 16:33:14.244598
13485597,62988799,Entire home/apt,,Santo António,23,4.5,4,1.0,52.0,,38.720073,-9.154833,2017-03-30 16:33:14.242284
15851990,102706746,Entire home/apt,,Areeiro,9,5.0,4,2.0,56.0,,38.743735,-9.142522,2017-03-30 16:33:14.239101
16517422,90490361,Entire home/apt,,Santo António,16,5.0,4,1.0,50.0,,38.719409,-9.142606,2017-03-30 16:33:14.236419
16512028,5691663,Entire home/apt,,Santa Maria Maior,15,5.0,3,1.0,55.0,,38.71375,-9.141495,2017-03-30 16:33:14.231345
6084119,21980829,Entire home/apt,,Misericórdia,155,4.5,3,0.0,56.0,,38.711966,-9.145224,2017-03-30 16:33:14.228835
7626807,40008096,Entire home/apt,,Misericórdia,128,5.0,3,1.0,56.0,,38.710286,-9.149551,2017-03-30 16:33:14.226726
12397879,67036089,Entire home/apt,,Arroios,29,5.0,2,1.0,56.0,,38.728702,-9.142007,2017-03-30 16:33:14.224501
11981478,62521369,Entire home/apt,,Santo António,76,4.5,2,0.0,48.0,,38.721052,-9.144736,2017-03-30 16:33:14.221604
15869855,5588401,Entire home/apt,,Santa Maria Maior,25,5.0,2,1.0,50.0,,38.716421,-9.134186,2017-03-30 16:33:14.219254
5883344,29632595,Entire home/apt,,Misericórdia,102,4.5,3,1.0,44.0,,38.709935,-9.149302,2017-03-30 16:33:14.216677
15839689,16844987,Entire home/apt,,Alvalade,15,5.0,4,2.0,56.0,,38.752896,-9.146926,2017-03-30 16:33:14.212694
6807714,2101702,Entire home/apt,,Santo António,123,4.5,2,0.0,56.0,,38.715798,-9.151501,2017-03-30 16:33:14.210265
11579695,57443064,Entire home/apt,,São Domingos de Benfica,39,4.5,4,2.0,50.0,,38.747598,-9.168069,2017-03-30 16:33:14.207825
8539121,42928467,Entire home/apt,,Campolide,19,4.5,4,2.0,55.0,,38.727576,-9.164444,2017-03-30 16:33:14.204212
14498334,15176737,Entire home/apt,,Avenidas Novas,23,5.0,2,1.0,43.0,,38.74607,-9.154336,2017-03-30 16:33:12.737902
13405153,9609453,Entire home/apt,,Campo de Ourique,15,4.5,4,2.0,44.0,,38.721683,-9.167566,2017-03-30 16:33:12.735616
12607641,68426634,Entire home/apt,,Campo de Ourique,32,4.5,2,1.0,55.0,,38.719815,-9.166095,2017-03-30 16:33:12.732866
15094800,29947333,Entire home/apt,,Arroios,3,5.0,4,1.0,56.0,,38.726648,-9.136772,2017-03-30 16:33:12.730104
16684000,102522420,Entire home/apt,,Misericórdia,6,5.0,4,1.0,55.0,,38.708936,-9.149162,2017-03-30 16:33:12.727593
7080626,37120557,Entire home/apt,,Alvalade,66,5.0,4,1.0,56.0,,38.749135,-9.140908,2017-03-30 16:33:12.724391
3094346,13667856,Entire home/apt,,Campo de Ourique,101,4.5,3,1.0,50.0,,38.720063,-9.157649,2017-03-30 16:33:12.721095
13249742,8490750,Entire home/apt,,Campo de Ourique,53,5.0,2,0.0,53.0,,38.719126,-9.159274,2017-03-30 16:33:12.718614
3303309,16683114,Entire home/apt,,Avenidas Novas,65,4.5,2,1.0,61.0,,38.744172,-9.155138,2017-03-30 16:33:12.715889
11301317,41180608,Entire home/apt,,Arroios,54,5.0,4,1.0,58.0,,38.733338,-9.132566,2017-03-30 16:33:12.713553
6700875,7867704,Entire home/apt,,Arroios,129,4.5,4,2.0,56.0,,38.731674,-9.136067,2017-03-30 16:33:12.709110
17715480,120754468,Entire home/apt,,Santo António,3,4.5,2,1.0,43.0,,38.716296,-9.143268,2017-03-30 16:33:12.706818
14388260,15282851,Entire home/apt,,São Domingos de Benfica,25,5.0,4,1.0,56.0,,38.742002,-9.176226,2017-03-30 16:33:12.704494
14738415,27831121,Entire home/apt,,Misericórdia,36,5.0,2,0.0,56.0,,38.709387,-9.152777,2017-03-30 16:33:12.701897
5121343,3951314,Entire home/apt,,Santo António,101,4.5,3,1.0,56.0,,38.723265,-9.144721,2017-03-30 16:33:12.696135
15044690,18671578,Entire home/apt,,Alvalade,15,5.0,3,1.0,50.0,,38.748864,-9.149217,2017-03-30 16:33:12.693142
1085634,5968047,Entire home/apt,,Misericórdia,353,5.0,2,1.0,44.0,,38.709257,-9.146071,2017-03-30 16:33:12.690943
12645254,10821908,Entire home/apt,,Misericórdia,62,4.5,4,1.0,56.0,,38.708559,-9.152562,2017-03-30 16:33:12.687553
6782150,35504426,Entire home/apt,,Belém,4,4.0,6,2.0,39.0,,38.698692,-9.19481,2017-03-30 16:33:11.279028
971729,5312437,Entire home/apt,,Ajuda,37,4.0,4,1.0,33.0,,38.703053,-9.199497,2017-03-30 16:33:10.219360
4634420,3168004,Entire home/apt,,Belém,13,4.5,3,2.0,39.0,,38.697528,-9.195511,2017-03-30 16:33:10.196139
4609388,23883751,Entire home/apt,,Alcântara,22,4.5,4,1.0,39.0,,38.702949,-9.191462,2017-03-30 16:33:07.644187
