host_id,room_type,neighbourhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,date
42861618,Private room,Arroios,3,5,1,1,21,1,38.722864,-9.135404,20/3/16
7255022,Entire home/apt,Arroios,36,5,4,1,63,2,38.721775,-9.13805,20/3/16
3951314,Entire home/apt,Santo António,50,5,3,1,58,2,38.723265,-9.144721,20/3/16
914126,Entire home/apt,Misericórdia,16,5,3,1,139,3,38.71227,-9.145064,20/3/16
3953109,Entire home/apt,Santo António,10,5,4,1,74,3,38.716062,-9.146892,20/3/16
23081210,Entire home/apt,Misericórdia,13,4.5,4,1,81,3,38.713514,-9.145381,20/3/16
1756107,Entire home/apt,Estrela,1,5,4,2,73,2,38.70638,-9.156498,20/3/16
5512845,Entire home/apt,Belém,5,5,4,2,81,3,38.698593,-9.193245,20/3/16
21173559,Entire home/apt,Santa Maria Maior,0,3.821327873,4,2,75,1,38.713257,-9.135231,20/3/16
5471155,Entire home/apt,Santo António,5,4,2,1,35,4,38.716672,-9.153848,20/3/16
36624909,Entire home/apt,Parque das Nações,2,5,2,1,87,2,38.758223,-9.095474,20/3/16
16391947,Private room,Santo António,22,4.5,1,1,29,5,38.716308,-9.151603,20/3/16
14309614,Entire home/apt,Parque das Nações,1,5,4,1,93,2,38.763104,-9.102514,20/3/16
21557146,Entire home/apt,Alcântara,66,5,2,0,35,3,38.702602,-9.183596,20/3/16
32676768,Private room,São Vicente,34,4.5,2,1,46,2,38.720782,-9.129924,20/3/16
9816110,Entire home/apt,Santa Maria Maior,45,4.5,3,1,29,2,38.712733,-9.126867,20/3/16
16391947,Private room,Alvalade,5,5,2,1,35,2,38.747636,-9.139878,20/3/16
34716925,Entire home/apt,São Vicente,27,4.5,3,1,46,3,38.714704,-9.129064,20/3/16
43340581,Entire home/apt,São Vicente,6,4.5,2,1,46,2,38.72243,-9.131118,20/3/16
24420163,Entire home/apt,Santa Maria Maior,26,4.5,5,3,104,2,38.710527,-9.135601,20/3/16
21262708,Entire home/apt,Misericórdia,32,4.5,5,2,58,1,38.7099,-9.147994,20/3/16
19251207,Private room,Ajuda,19,4.5,2,1,40,2,38.703971,-9.199049,20/3/16
2377742,Entire home/apt,Misericórdia,18,4.5,5,3,88,3,38.710963,-9.150381,20/3/16
1969293,Entire home/apt,São Vicente,29,4.5,5,2,99,3,38.718869,-9.131007,20/3/16
3186226,Private room,Arroios,1,4,1,1,24,1,38.734499,-9.141268,20/3/16
24765249,Entire home/apt,Misericórdia,9,4.5,3,1,52,3,38.712004,-9.147635,20/3/16
8104036,Entire home/apt,Alvalade,0,3.821327873,2,1,53,1,38.751264,-9.140645,20/3/16
2333633,Entire home/apt,Santa Maria Maior,115,5,4,1,46,2,38.714214,-9.134567,20/3/16
53443495,Entire home/apt,Estrela,0,3.821327873,4,1,81,1,38.707211,-9.172571,20/3/16
8116715,Entire home/apt,Santa Maria Maior,3,4.5,3,1,41,1,38.713704,-9.140742,20/3/16
3734485,Private room,Arroios,0,3.821327873,1,1,46,2,38.72754,-9.143431,20/3/16
28220359,Entire home/apt,Belém,0,3.821327873,4,2,87,5,38.703447,-9.20603,20/3/16
28212914,Private room,Santa Maria Maior,0,3.821327873,2,1,93,1,38.709797,-9.133821,20/3/16
19093086,Entire home/apt,São Vicente,6,4.5,4,1,61,3,38.717438,-9.124492,20/3/16
8143874,Entire home/apt,Arroios,113,4.5,4,3,40,2,38.732647,-9.13337,20/3/16
16909829,Entire home/apt,Campo de Ourique,0,3.821327873,4,2,70,3,38.721034,-9.161176,20/3/16
17192186,Entire home/apt,Arroios,32,4.5,4,3,69,3,38.723861,-9.133014,20/3/16
12418017,Entire home/apt,Santa Maria Maior,50,4,2,1,48,1,38.714738,-9.135306,20/3/16
63283025,Entire home/apt,Estrela,0,3.821327873,2,1,46,1,38.708129,-9.173151,20/3/16
8365313,Entire home/apt,Santa Maria Maior,12,4.5,4,2,70,4,38.713346,-9.125017,20/3/16
218778,Entire home/apt,Misericórdia,3,4,4,1,128,1,38.713158,-9.145356,20/3/16
35866016,Entire home/apt,São Vicente,26,5,4,2,75,2,38.718144,-9.123451,20/3/16
4294198,Private room,Arroios,7,4.5,2,1,15,2,38.73205,-9.139389,20/3/16
4450024,Entire home/apt,Misericórdia,23,5,4,1,59,4,38.710263,-9.150893,20/3/16
10384293,Entire home/apt,Santa Maria Maior,93,4.5,4,1,54,2,38.714211,-9.134496,20/3/16
15347721,Entire home/apt,São Domingos de Benfica,0,3.821327873,3,1,70,1,38.742812,-9.173604,20/3/16
4452933,Private room,Santa Maria Maior,114,4.5,2,1,33,1,38.709688,-9.139095,20/3/16
5403505,Entire home/apt,Estrela,2,4.5,4,2,64,3,38.708024,-9.158972,20/3/16
391315,Entire home/apt,Santa Maria Maior,1,5,3,1,104,3,38.714988,-9.140696,20/3/16
1091599,Entire home/apt,Santa Maria Maior,62,4.5,4,1,80,3,38.712533,-9.12632,20/3/16
24627664,Entire home/apt,Santa Maria Maior,18,4.5,2,0,29,2,38.7141,-9.135012,20/3/16
10551079,Shared room,Campo de Ourique,2,4.5,1,1,15,2,38.718745,-9.157204,20/3/16
19057538,Entire home/apt,Misericórdia,4,4.5,2,1,58,2,38.710354,-9.147886,20/3/16
58331767,Entire home/apt,Belém,0,3.821327873,3,2,12,1,38.69738,-9.197178,20/3/16
5818978,Entire home/apt,Santo António,12,5,5,1,70,3,38.72096,-9.149556,20/3/16
1526948,Private room,Santa Maria Maior,2,3.5,2,1,58,2,38.709876,-9.138314,20/3/16
39903070,Private room,Arroios,19,4.5,2,1,24,3,38.736645,-9.132661,20/3/16
638196,Private room,Misericórdia,0,3.821327873,2,1,29,1,38.710353,-9.151403,20/3/16
23552297,Entire home/apt,Parque das Nações,4,3.5,2,0,57,2,38.773726,-9.097144,20/3/16
3953109,Entire home/apt,Santa Maria Maior,2,2.5,4,1,70,4,38.715368,-9.139349,20/3/16
6271273,Entire home/apt,Misericórdia,49,4.5,5,3,116,1,38.714467,-9.147652,20/3/16
13460944,Entire home/apt,Santa Maria Maior,5,4.5,4,1,87,2,38.712945,-9.124437,20/3/16
7459841,Private room,Santa Maria Maior,41,4.5,3,1,29,1,38.711206,-9.140592,20/3/16
5072198,Entire home/apt,Estrela,0,3.821327873,2,1,40,6,38.705498,-9.165262,20/3/16
11291535,Private room,São Vicente,9,4.5,2,1,49,1,38.715863,-9.122058,20/3/16
24203825,Entire home/apt,Santo António,27,4.5,2,1,48,3,38.717522,-9.148047,20/3/16
546144,Entire home/apt,Santa Maria Maior,64,4.5,4,2,56,3,38.712258,-9.126391,20/3/16
14243081,Entire home/apt,Santa Maria Maior,73,4.5,4,1,78,3,38.708834,-9.137901,20/3/16
2461137,Private room,Arroios,1,2,2,1,43,1,38.726208,-9.142876,20/3/16
29202743,Entire home/apt,Parque das Nações,0,3.821327873,4,2,158,3,38.768401,-9.097454,20/3/16
28650702,Private room,São Vicente,0,3.821327873,2,1,56,1,38.719099,-9.131806,20/3/16
4643082,Entire home/apt,São Vicente,103,4.5,2,1,41,2,38.715856,-9.124642,20/3/16
1645524,Entire home/apt,Misericórdia,48,4.5,4,1,46,1,38.711085,-9.145699,20/3/16
60961178,Private room,Estrela,0,3.821327873,2,1,14,3,38.708528,-9.153976,20/3/16
30368097,Entire home/apt,Estrela,8,4,4,2,58,2,38.704887,-9.161783,20/3/16
3897446,Entire home/apt,Santa Maria Maior,9,4.5,5,2,153,3,38.713809,-9.131716,20/3/16
7531639,Entire home/apt,Santa Maria Maior,37,4.5,4,1,58,3,38.713516,-9.131,20/3/16
1967478,Entire home/apt,Campo de Ourique,30,4,2,1,46,3,38.717869,-9.164074,20/3/16
5485704,Entire home/apt,Santo António,49,4.5,2,1,57,2,38.718943,-9.147315,20/3/16
25455459,Entire home/apt,Penha de França,0,3.821327873,2,1,75,3,38.727783,-9.125044,20/3/16
5076302,Entire home/apt,Santo António,38,4.5,4,1,41,3,38.720874,-9.144422,20/3/16
22532037,Entire home/apt,Santo António,27,4.5,4,1,40,2,38.716356,-9.146083,20/3/16
270457,Entire home/apt,Misericórdia,33,5,2,0,46,2,38.709538,-9.149409,20/3/16
791812,Entire home/apt,Santo António,27,5,3,1,70,4,38.717983,-9.147061,20/3/16
1654712,Entire home/apt,São Vicente,50,4.5,4,1,80,3,38.7145,-9.126564,20/3/16
9816110,Entire home/apt,Santa Maria Maior,120,4.5,4,1,29,2,38.712111,-9.126789,20/3/16
3455628,Entire home/apt,Arroios,74,4.5,5,2,58,2,38.717052,-9.138376,20/3/16
48155967,Entire home/apt,Parque das Nações,1,5,4,1,81,1,38.764985,-9.099745,20/3/16
15339444,Entire home/apt,São Domingos de Benfica,26,5,5,2,88,2,38.754724,-9.176155,21/3/16
56532730,Private room,Arroios,0,3.821327873,2,1,58,1,38.733896,-9.142628,21/3/16
15925834,Private room,Avenidas Novas,1,5,1,1,24,1,38.735827,-9.141962,21/3/16
15565327,Entire home/apt,Santa Maria Maior,73,4.5,4,1,70,3,38.710323,-9.126829,21/3/16
19455234,Entire home/apt,Santa Maria Maior,15,4,2,1,40,3,38.708681,-9.130665,21/3/16
592794,Entire home/apt,Alvalade,0,3.821327873,2,1,70,3,38.751619,-9.144829,21/3/16
6815713,Entire home/apt,Campo de Ourique,5,4,2,0,40,2,38.720359,-9.158554,21/3/16
4367443,Private room,Estrela,39,4.5,2,1,24,2,38.707781,-9.158863,21/3/16
4341539,Entire home/apt,Santo António,14,4.5,4,2,105,1,38.716457,-9.146988,21/3/16
15058961,Private room,Lumiar,0,3.821327873,2,1,174,2,38.769896,-9.161539,21/3/16
2962216,Entire home/apt,Santa Maria Maior,36,4.5,4,1,65,3,38.718375,-9.134591,21/3/16
44726655,Entire home/apt,Santo António,5,5,2,1,70,2,38.723818,-9.144443,21/3/16
6730548,Private room,Avenidas Novas,34,5,2,1,35,2,38.738444,-9.149191,21/3/16
8199985,Entire home/apt,Santa Maria Maior,1,4,4,2,128,3,38.711383,-9.134342,21/3/16
12793276,Private room,Santo António,1,4.5,3,1,174,1,38.723398,-9.15213,21/3/16
6474940,Entire home/apt,Santa Maria Maior,31,4.5,2,1,44,3,38.712468,-9.127002,21/3/16
14079161,Entire home/apt,Santo António,54,5,3,2,88,3,38.715261,-9.143604,21/3/16
714595,Private room,Santo António,2,4.5,2,1,29,1,38.716577,-9.151254,21/3/16
11926451,Private room,Arroios,23,4.5,4,1,19,2,38.725272,-9.132712,21/3/16
823785,Private room,Arroios,4,4.5,2,1,26,2,38.719801,-9.137974,21/3/16
6027176,Private room,Olivais,85,5,2,1,45,1,38.774991,-9.116482,21/3/16
8735639,Entire home/apt,Santa Maria Maior,52,4.5,5,1,48,1,38.711786,-9.127025,21/3/16
16163619,Private room,São Domingos de Benfica,0,3.821327873,2,1,41,1,38.755355,-9.180153,21/3/16
10766652,Entire home/apt,Belém,48,5,4,2,75,3,38.698038,-9.204441,21/3/16
47396637,Private room,Santo António,1,4,2,1,37,1,38.725804,-9.148058,21/3/16
21979275,Private room,Estrela,3,5,2,1,29,2,38.706619,-9.158786,21/3/16
6770243,Entire home/apt,Alvalade,0,3.821327873,4,0,58,4,38.74727,-9.156156,21/3/16
27012059,Private room,Misericórdia,4,4,2,1,29,1,38.7135,-9.145658,21/3/16
39370045,Entire home/apt,Santa Maria Maior,17,4.5,4,1,56,3,38.713288,-9.123951,21/3/16
3499881,Private room,Alvalade,0,3.821327873,2,1,29,1,38.75696,-9.137736,21/3/16
14724335,Private room,São Vicente,3,4,1,1,58,1,38.719466,-9.132135,21/3/16
57312486,Entire home/apt,Misericórdia,0,3.821327873,2,1,44,2,38.71146,-9.145808,21/3/16
39796613,Private room,Misericórdia,0,3.821327873,2,1,75,1,38.714232,-9.1511,21/3/16
15375610,Entire home/apt,Santa Maria Maior,1,5,4,2,41,3,38.715159,-9.135353,21/3/16
914126,Entire home/apt,Santa Maria Maior,11,5,5,2,139,2,38.71108,-9.136205,21/3/16
7547027,Entire home/apt,Santa Maria Maior,47,5,4,1,139,2,38.709884,-9.140809,21/3/16
14696745,Entire home/apt,Santa Maria Maior,39,5,5,2,92,2,38.712824,-9.141004,21/3/16
29686095,Entire home/apt,Santa Maria Maior,50,4.5,4,1,58,3,38.713288,-9.135326,21/3/16
4827358,Entire home/apt,Misericórdia,2,4.5,2,0,46,2,38.708198,-9.148487,21/3/16
4493510,Entire home/apt,Santa Maria Maior,62,5,4,1,57,4,38.711164,-9.130197,21/3/16
17051913,Private room,Alcântara,1,5,2,1,40,1,38.705701,-9.176968,21/3/16
53432796,Entire home/apt,São Vicente,1,5,4,2,93,1,38.714725,-9.125503,21/3/16
19610468,Private room,São Vicente,52,5,2,1,40,1,38.71898,-9.129963,21/3/16
218778,Entire home/apt,Misericórdia,2,3.5,2,1,75,1,38.71461,-9.144474,21/3/16
19222830,Private room,Lumiar,80,4.5,2,1,28,1,38.781403,-9.163706,21/3/16
2958491,Private room,Arroios,29,4.5,1,1,26,3,38.732141,-9.13292,21/3/16
22078192,Entire home/apt,Santa Maria Maior,3,3,4,1,85,1,38.71251,-9.12798,21/3/16
19455234,Entire home/apt,Santa Maria Maior,21,4.5,2,1,40,3,38.710522,-9.129199,21/3/16
11076196,Private room,Avenidas Novas,16,4.5,2,1,29,1,38.736733,-9.150913,21/3/16
9190943,Entire home/apt,Estrela,37,4.5,4,1,144,2,38.705188,-9.160888,21/3/16
3946018,Entire home/apt,Misericórdia,35,4.5,2,1,93,4,38.711015,-9.148499,21/3/16
32688656,Private room,Arroios,12,5,2,1,29,2,38.732926,-9.13976,21/3/16
6713959,Private room,Arroios,1,5,2,1,21,1,38.721168,-9.133133,21/3/16
22362287,Private room,Misericórdia,0,3.821327873,2,1,93,1,38.712052,-9.143754,21/3/16
224487,Entire home/apt,Olivais,3,5,2,1,75,3,38.762135,-9.106225,21/3/16
8228900,Private room,Santa Maria Maior,35,4.5,2,1,40,2,38.715708,-9.135439,21/3/16
8046399,Entire home/apt,Estrela,5,4.5,4,2,64,2,38.707864,-9.15698,21/3/16
2229758,Entire home/apt,Santa Maria Maior,55,4,2,1,52,2,38.715468,-9.133195,21/3/16
6604033,Entire home/apt,Campo de Ourique,0,3.821327873,2,1,40,2,38.720766,-9.156797,21/3/16
3811785,Entire home/apt,Misericórdia,122,4.5,4,1,40,4,38.710333,-9.145361,21/3/16
2462170,Entire home/apt,Parque das Nações,8,4.5,5,2,87,3,38.757122,-9.095766,21/3/16
31599828,Private room,São Vicente,19,4.5,2,1,21,1,38.71903,-9.1268,21/3/16
11926451,Private room,Penha de França,26,4.5,2,1,20,2,38.724697,-9.130787,21/3/16
1756107,Entire home/apt,Misericórdia,0,3.821327873,2,1,62,2,38.71132,-9.146533,21/3/16
1119812,Entire home/apt,Santa Maria Maior,73,4.5,4,1,50,3,38.712085,-9.132161,21/3/16
23293250,Entire home/apt,Santa Maria Maior,35,5,4,1,64,2,38.708476,-9.131041,21/3/16
53320272,Private room,Avenidas Novas,0,3.821327873,2,1,29,1,38.732629,-9.149699,21/3/16
11663712,Private room,Arroios,0,3.821327873,1,1,24,15,38.731119,-9.13668,21/3/16
18761574,Private room,Penha de França,14,4.5,2,1,35,2,38.724764,-9.128865,21/3/16
7875114,Entire home/apt,Santa Maria Maior,19,5,3,2,87,3,38.713344,-9.135428,21/3/16
28645246,Private room,Estrela,0,3.821327873,2,1,35,2,38.707741,-9.157433,21/3/16
9268837,Entire home/apt,Santa Maria Maior,22,5,2,1,81,3,38.713255,-9.135542,21/3/16
36161241,Entire home/apt,Misericórdia,9,4.5,4,2,114,3,38.710034,-9.144516,21/3/16
19881192,Private room,Avenidas Novas,0,3.821327873,2,1,57,1,38.747068,-9.15419,21/3/16
55758926,Entire home/apt,Santa Maria Maior,4,5,4,1,64,2,38.706639,-9.139262,21/3/16
14724335,Entire home/apt,Arroios,13,4,2,1,70,1,38.721503,-9.132466,21/3/16
16789698,Entire home/apt,Arroios,15,4.5,2,1,70,2,38.717352,-9.137426,21/3/16
9108670,Entire home/apt,Santa Maria Maior,44,4.5,3,2,53,3,38.711537,-9.132214,21/3/16
14509359,Entire home/apt,Campo de Ourique,2,3.821327873,4,1,94,1,38.718436,-9.166384,21/3/16
3610510,Private room,Misericórdia,12,4,3,1,40,1,38.710403,-9.145487,21/3/16
22856342,Entire home/apt,Estrela,5,5,4,1,41,2,38.710039,-9.172383,21/3/16
21116224,Entire home/apt,Misericórdia,85,5,2,1,58,3,38.709609,-9.147839,21/3/16
15020890,Shared room,Areeiro,0,3.821327873,1,1,168,1,38.738405,-9.134452,21/3/16
8911887,Entire home/apt,Arroios,1,4,2,1,68,1,38.723109,-9.132185,21/3/16
18134871,Private room,Arroios,3,5,1,1,24,1,38.73301,-9.137158,21/3/16
26637057,Entire home/apt,Penha de França,7,5,2,1,72,3,38.721843,-9.130136,21/3/16
10719584,Private room,Alvalade,0,3.821327873,2,1,81,1,38.748721,-9.130424,21/3/16
16494724,Entire home/apt,Penha de França,35,4.5,3,2,58,1,38.72978,-9.130519,21/3/16
2396258,Entire home/apt,Santa Maria Maior,15,4.5,5,2,114,1,38.709639,-9.138037,20/3/16
1526948,Private room,Santa Maria Maior,0,3.821327873,2,1,93,5,38.712521,-9.141907,20/3/16
15643332,Private room,São Vicente,0,3.821327873,2,1,116,2,38.718574,-9.120585,20/3/16
7447743,Entire home/apt,Misericórdia,32,4.5,5,2,59,2,38.714318,-9.145485,20/3/16
727771,Entire home/apt,Santa Maria Maior,215,5,4,1,48,2,38.711585,-9.128283,20/3/16
43412060,Private room,Campo de Ourique,1,5,2,1,21,1,38.721122,-9.170255,20/3/16
20507987,Entire home/apt,Arroios,3,4.5,3,1,58,6,38.718207,-9.139889,20/3/16
24039534,Entire home/apt,Estrela,0,3.821327873,5,2,88,3,38.713389,-9.16295,20/3/16
31265397,Entire home/apt,Estrela,7,5,4,1,116,2,38.703072,-9.169591,20/3/16
15223189,Entire home/apt,Avenidas Novas,2,4.5,4,2,232,1,38.727225,-9.15826,20/3/16
15536137,Private room,Arroios,0,3.821327873,2,1,232,1,38.721187,-9.136381,20/3/16
1969293,Entire home/apt,Misericórdia,4,4.5,2,0,53,2,38.709704,-9.148656,20/3/16
1116037,Entire home/apt,Santa Maria Maior,3,4.5,3,1,46,1,38.712894,-9.134846,20/3/16
4141894,Entire home/apt,Santa Maria Maior,105,5,4,2,80,1,38.713379,-9.141401,20/3/16
22192546,Entire home/apt,Carnide,0,3.821327873,4,1,75,2,38.764918,-9.181592,20/3/16
16508134,Entire home/apt,Arroios,50,4.5,5,3,70,2,38.720449,-9.137921,20/3/16
1273563,Private room,São Vicente,20,4.5,2,1,29,1,38.71722,-9.129995,20/3/16
9185898,Entire home/apt,Santa Maria Maior,4,4.5,4,1,52,3,38.71173,-9.12807,20/3/16
14218670,Entire home/apt,Arroios,0,3.821327873,5,2,93,2,38.722997,-9.132763,20/3/16
2490645,Private room,Avenidas Novas,1,2,2,1,64,1,38.73243,-9.149654,20/3/16
20579359,Private room,Santo António,23,4.5,2,1,29,2,38.721212,-9.141819,20/3/16
25690714,Private room,Belém,3,4.5,4,1,102,1,38.695494,-9.215216,20/3/16
6840428,Entire home/apt,Misericórdia,0,3.821327873,4,1,35,1,38.714947,-9.144342,20/3/16
9741071,Entire home/apt,Arroios,8,5,4,2,98,2,38.728956,-9.145981,20/3/16
11663712,Private room,Arroios,0,3.821327873,1,1,24,15,38.732661,-9.136969,20/3/16
7260381,Entire home/apt,Santa Maria Maior,12,4.5,2,2,58,5,38.710779,-9.129003,20/3/16
25906434,Entire home/apt,Santa Maria Maior,58,4.5,2,1,50,3,38.716655,-9.13477,20/3/16
17423364,Entire home/apt,Santa Maria Maior,98,4.5,2,1,48,1,38.710051,-9.129588,20/3/16
6946752,Entire home/apt,Santo António,2,4.5,4,2,81,3,38.725656,-9.144986,20/3/16
2229758,Entire home/apt,Santa Maria Maior,49,4,3,1,45,2,38.711376,-9.129481,20/3/16
12381504,Entire home/apt,Santa Maria Maior,28,5,4,2,139,3,38.707279,-9.136096,20/3/16
8853395,Entire home/apt,Santa Maria Maior,0,3.821327873,4,2,103,3,38.71044,-9.12872,20/3/16
36137323,Private room,Campo de Ourique,0,3.821327873,1,1,40,3,38.715182,-9.154408,20/3/16
8538109,Private room,Santa Maria Maior,17,4.5,2,1,30,2,38.712015,-9.140423,20/3/16
4132554,Entire home/apt,Arroios,39,5,4,1,50,3,38.728031,-9.14065,20/3/16
1969293,Entire home/apt,Arroios,1,4,4,2,99,3,38.720935,-9.14171,20/3/16
6721716,Entire home/apt,Santa Maria Maior,14,4.5,4,2,115,3,38.71403,-9.131776,20/3/16
6108352,Private room,Santa Maria Maior,144,5,2,1,46,2,38.707663,-9.139219,20/3/16
60017584,Entire home/apt,São Vicente,0,3.821327873,2,0,72,3,38.719347,-9.121827,20/3/16
45073098,Entire home/apt,Alvalade,0,3.821327873,1,0,29,1,38.754356,-9.141855,20/3/16
25143832,Private room,Ajuda,8,5,2,1,35,1,38.703353,-9.193842,20/3/16
624049,Private room,Santa Maria Maior,146,4.5,2,1,29,3,38.710727,-9.138828,20/3/16
37826641,Entire home/apt,Estrela,0,3.821327873,2,1,46,1,38.705035,-9.167235,20/3/16
5695645,Entire home/apt,São Vicente,17,5,4,1,70,3,38.718306,-9.132364,20/3/16
7538946,Entire home/apt,Santo António,35,4.5,5,2,122,4,38.720337,-9.153653,20/3/16
45230262,Private room,Arroios,18,5,2,1,19,1,38.727226,-9.132564,20/3/16
15080218,Private room,Avenidas Novas,2,4,2,1,58,2,38.735777,-9.14746,20/3/16
9239780,Private room,Arroios,34,4,2,1,24,2,38.722599,-9.135412,20/3/16
14336284,Private room,Arroios,8,4,3,1,29,1,38.73209,-9.140727,20/3/16
43938346,Entire home/apt,Santo António,8,5,4,2,80,2,38.726256,-9.145556,20/3/16
2757456,Entire home/apt,Santa Maria Maior,6,4.5,4,2,75,3,38.71441,-9.136823,20/3/16
42033495,Shared room,Santo António,0,3.821327873,1,1,15,1,38.725929,-9.147461,20/3/16
20380623,Private room,Santa Maria Maior,2,4.5,2,1,28,1,38.716624,-9.134807,20/3/16
4248328,Entire home/apt,Arroios,5,4,4,3,53,4,38.724775,-9.141172,20/3/16
3953109,Entire home/apt,Campo de Ourique,0,3.821327873,4,1,88,3,38.714867,-9.165772,20/3/16
8129697,Entire home/apt,Santa Maria Maior,15,5,5,3,93,5,38.719013,-9.135222,20/3/16
15534878,Entire home/apt,São Domingos de Benfica,0,3.821327873,2,1,348,1,38.754373,-9.183019,20/3/16
6787401,Entire home/apt,Arroios,13,3.5,3,0,36,3,38.723532,-9.139352,20/3/16
1341386,Private room,Misericórdia,4,4.5,2,1,41,2,38.714599,-9.149146,20/3/16
10078463,Entire home/apt,Santa Maria Maior,21,4.5,4,1,81,5,38.712803,-9.125664,20/3/16
15576512,Entire home/apt,Misericórdia,54,4.5,2,1,46,4,38.712758,-9.145778,20/3/16
8891753,Entire home/apt,Campo de Ourique,12,4,5,2,81,2,38.717914,-9.157647,20/3/16
624278,Entire home/apt,São Vicente,55,4,3,1,45,3,38.714107,-9.12456,20/3/16
23663767,Private room,Campolide,3,4.5,5,1,46,1,38.73746,-9.158202,20/3/16
4224147,Entire home/apt,Areeiro,15,5,4,1,49,3,38.739407,-9.133048,20/3/16
24485176,Entire home/apt,Misericórdia,43,4.5,4,1,64,3,38.711641,-9.151958,20/3/16
2976200,Entire home/apt,Misericórdia,93,4.5,2,1,52,3,38.716369,-9.148148,20/3/16
43691925,Private room,Arroios,6,4.5,3,1,33,1,38.72913,-9.143872,20/3/16
7956592,Private room,Misericórdia,0,3.821327873,2,1,46,1,38.711049,-9.150676,20/3/16
15888271,Private room,Santo António,1,3,2,1,24,3,38.719391,-9.149716,20/3/16
6252294,Private room,Arroios,21,4.5,2,1,29,2,38.728426,-9.134842,20/3/16
60274811,Entire home/apt,Parque das Nações,0,3.821327873,4,2,93,1,38.767305,-9.099644,20/3/16
15815479,Entire home/apt,Lumiar,2,5,5,2,116,3,38.764683,-9.153235,20/3/16
14847119,Entire home/apt,Misericórdia,59,4.5,4,1,40,1,38.713613,-9.146337,20/3/16
29032504,Entire home/apt,Estrela,45,5,2,1,116,2,38.70313,-9.168987,20/3/16
9528937,Entire home/apt,Misericórdia,24,5,5,2,115,1,38.711978,-9.14552,20/3/16
420567,Entire home/apt,Santa Maria Maior,3,5,4,2,64,2,38.715034,-9.137924,20/3/16
13444439,Entire home/apt,São Vicente,42,4.5,4,1,58,3,38.713461,-9.126619,20/3/16
3700209,Entire home/apt,Arroios,0,3.821327873,3,1,35,3,38.725016,-9.141631,20/3/16
13828984,Entire home/apt,Santa Maria Maior,71,4.5,4,1,46,2,38.714952,-9.134453,20/3/16
15514434,Private room,Alcântara,9,5,2,1,24,2,38.705706,-9.180044,20/3/16
8566241,Entire home/apt,Misericórdia,43,4.5,4,3,81,2,38.710495,-9.150717,20/3/16
24744749,Private room,Arroios,8,4.5,2,1,25,2,38.731892,-9.141692,20/3/16
11707167,Entire home/apt,Santa Maria Maior,9,5,4,2,101,2,38.71083,-9.137884,20/3/16
17423364,Entire home/apt,Santa Maria Maior,66,4.5,3,1,29,2,38.711559,-9.128229,20/3/16
23223988,Entire home/apt,Penha de França,4,4.5,4,1,46,2,38.736854,-9.126228,20/3/16
5663172,Private room,Penha de França,10,5,1,1,15,7,38.730939,-9.131715,20/3/16
6571214,Entire home/apt,Campo de Ourique,5,4.5,4,2,72,2,38.720284,-9.168153,20/3/16
12530376,Private room,Arroios,24,5,2,1,33,2,38.728571,-9.133446,20/3/16
7068394,Entire home/apt,Estrela,63,4.5,4,1,29,3,38.708803,-9.153823,20/3/16
15520967,Private room,Santa Maria Maior,18,4,3,1,45,2,38.718623,-9.13602,20/3/16
